transaction_type,amount,starting_balance,ending_balance,destination_account,is_fraudulent
PAYMENT,5496.650285031765,68347.33298955696,73843.98327458873,,0
CASH_IN,5156.235470472033,19658.53926188735,24814.77473235938,,0
CASH_OUT,5800.47171105355,62024.735763033466,56224.26405197992,7952942,0
CASH_OUT,5403.305810258509,87238.29756300346,81834.99175274496,2448943,0
CASH_IN,2940.0554504461284,45740.426868995775,48680.4823194419,,0
CASH_OUT,5092.158443266303,44872.88714293708,39780.72869967078,1782529,0
CASH_IN,2852.622682164495,62208.799986336984,65061.42266850148,,0
CASH_OUT,5162.165085801647,43412.07088074914,38249.905794947495,3074075,0
DEBIT,4038.704117023517,86365.57407485643,82326.86995783291,,0
DEBIT,10078.763245565722,53843.844989173915,43765.08174360819,,0
PAYMENT,4920.2112324965765,43596.609835585485,48516.82106808206,,0
DEBIT,2191.5208674768223,39194.28944208634,37002.768574609516,,0
DEBIT,4731.639578646151,31341.03059653959,26609.39101789344,,0
DEBIT,6038.717491275776,37444.90026485021,31406.18277357443,,0
CASH_IN,8346.727892305047,42986.53212682807,51333.260019133115,,0
DEBIT,3821.0952001225633,40247.2185300284,36426.12332990584,,0
DEBIT,1835.14405195272,36836.494517257925,35001.35046530521,,0
PAYMENT,6633.674022861962,91976.8246070488,98610.49862991075,,0
DEBIT,2238.8025882006978,29398.098470210203,27159.295882009505,,1
DEBIT,4127.68911698503,52932.6517529235,48804.96263593847,,0
CASH_OUT,4484.759028978012,61850.42019521744,57365.66116623943,6392224,0
PAYMENT,4860.733093399784,62602.15991167465,67462.89300507444,,0
PAYMENT,6378.328914148671,48827.85848435056,55206.18739849923,,0
PAYMENT,3632.731435427225,45185.94856305381,48818.679998481035,,0
PAYMENT,4452.541495666479,59030.94982479013,63483.49132045661,,0
PAYMENT,4971.459294101223,55330.432999564015,60301.89229366524,,0
PAYMENT,5299.195915037576,44820.82330464973,50120.01921968731,,1
CASH_IN,5195.654349415845,18762.428565511385,23958.082914927232,,0
DEBIT,5872.01155044516,40641.52555333505,34769.51400288989,,0
PAYMENT,6687.679019283474,27068.996725850844,33756.675745134315,,0
DEBIT,5785.268231301936,36656.80899867347,30871.540767371534,,0
DEBIT,5907.171047018437,50664.46477033919,44757.29372332075,,0
CASH_IN,1835.5536665070445,57174.72287993232,59010.27654643937,,0
PAYMENT,5100.455398331361,85609.05502584812,90709.51042417949,,0
CASH_OUT,5959.015096003217,39251.87242192372,33292.8573259205,4530060,0
CASH_IN,6457.882389140901,65492.51270550301,71950.39509464391,,0
CASH_OUT,3615.2984515324115,56119.20048875673,52503.90203722432,3951663,0
DEBIT,3681.92145022271,75919.95341279579,72238.03196257308,,0
DEBIT,3851.7986494328034,61524.57439191252,57672.77574247972,,0
CASH_IN,6072.827799782686,29830.371454273674,35903.19925405636,,0
CASH_IN,7067.762109848417,15539.079414175372,22606.84152402379,,0
CASH_OUT,4185.079785416797,56225.2339933501,52040.1542079333,4607083,0
PAYMENT,6815.924627254098,39430.98004199218,46246.90466924628,,0
CASH_OUT,5246.959618329189,30393.725080988053,25146.765462658863,6138112,0
CASH_IN,4751.4284456751275,24648.445909338447,29399.874355013573,,1
CASH_OUT,4577.231540364062,53219.50995174311,48642.27841137905,5286567,0
CASH_IN,6493.222729204314,80154.1539862673,86647.3767154716,,0
CASH_OUT,5651.155633574141,41826.55308587917,36175.39745230503,3872897,0
CASH_IN,9551.650855295275,61805.40622150645,71357.05707680172,,1
CASH_IN,3295.5507140053514,47954.67299564815,51250.2237096535,,0
CASH_IN,6036.203404059952,24212.358217932142,30248.561621992092,,0
PAYMENT,3941.597980376974,64696.226870208346,68637.82485058533,,0
CASH_OUT,3261.4260260227124,28106.159119452575,24844.733093429862,7492765,0
CASH_OUT,4978.265725930056,50432.53261187129,45454.26688594124,9464166,0
CASH_OUT,5274.704958814072,43169.5916998939,37894.88674107983,4753795,0
CASH_IN,10836.347110120185,67861.54869131383,78697.89580143402,,1
CASH_OUT,4631.7083686335955,28836.980150586267,24205.271781952673,2546777,0
CASH_OUT,2739.6425410306333,57817.3981560392,55077.755615008566,3534503,0
CASH_IN,5546.021434988771,33204.05185302599,38750.073288014755,,0
DEBIT,850.7199249072637,39777.895753424295,38927.17582851703,,0
CASH_IN,4816.0864347914685,0.0,4816.0864347914685,,0
CASH_OUT,5032.050564590321,91841.97143235817,86809.92086776785,9836026,0
CASH_IN,6589.200765890423,61011.138656524636,67600.33942241505,,0
DEBIT,6947.244498855694,34653.05028123671,27705.80578238102,,0
CASH_IN,3992.860762184565,27506.886233340123,31499.74699552469,,0
CASH_OUT,4698.771970740134,40087.02494241319,35388.25297167306,7801491,0
DEBIT,3467.758338778658,64337.59069638903,60869.83235761037,,0
PAYMENT,2743.874890384612,12158.301488301491,14902.176378686103,,0
CASH_OUT,5619.789558761269,47168.311614113234,41548.52205535196,6742140,0
DEBIT,2452.8289028068016,85412.83744925346,82960.00854644667,,0
DEBIT,4170.746198856274,27321.073280643915,23150.32708178764,,1
PAYMENT,3009.652080201525,51607.7007752731,54617.35285547462,,0
CASH_IN,6099.366372580519,94066.19630515516,100165.56267773568,,0
CASH_IN,8602.860198532977,62643.03259381546,71245.89279234843,,0
CASH_OUT,2396.8240343933376,52518.4764097091,50121.65237531577,3626960,0
PAYMENT,1293.9630342048617,60132.729098180054,61426.69213238492,,0
CASH_IN,4750.226229299865,41982.69329980595,46732.91952910581,,0
PAYMENT,5031.395591915517,75992.6257060688,81024.0212979843,,0
CASH_IN,5437.318613514595,42013.399541995765,47450.71815551036,,0
DEBIT,4107.35896953131,10816.36782528046,6709.00885574915,,0
CASH_IN,4598.721402349136,42173.9379211908,46772.659323539934,,0
PAYMENT,5735.020821081204,30665.30940246593,36400.330223547135,,0
DEBIT,7080.861785289678,44376.11975605141,37295.25797076173,,0
DEBIT,1089.9024593634344,44818.318818387386,43728.416359023955,,0
DEBIT,4262.121121937075,73948.46399609814,69686.34287416107,,1
PAYMENT,5427.617587882127,63905.85453328771,69333.47212116983,,0
CASH_OUT,3164.047790778528,55265.30975150793,52101.261960729404,3177786,0
CASH_OUT,8462.339263534599,49941.0917733481,41478.752509813494,5844440,0
CASH_OUT,3729.1802395425257,28822.839822840113,25093.659583297587,9352729,0
PAYMENT,4917.414625985434,6376.495246686449,11293.909872671884,,0
DEBIT,6112.044193684582,52263.20022785566,46151.15603417108,,0
CASH_OUT,3817.430422396211,65892.82407147318,62075.39364907697,5906041,0
PAYMENT,1306.853904391166,47833.32233510821,49140.17623949938,,0
CASH_OUT,4142.690946166934,39302.91354426599,35160.222598099055,7546683,0
CASH_IN,7058.881111854082,59290.04330428425,66348.92441613832,,0
CASH_OUT,4326.209746429723,48333.35598751306,44007.146241083334,3725119,0
CASH_OUT,3307.131397082043,83714.88383947923,80407.75244239718,8298192,0
DEBIT,6851.344419005443,74654.56684136568,67803.22242236024,,0
PAYMENT,4338.450207953894,69190.16114046659,73528.61134842048,,1
DEBIT,3979.6783726995654,65154.682284198076,61175.00391149851,,0
DEBIT,5298.9121793266195,24196.65171097086,18897.739531644238,,0
DEBIT,6541.5004192375745,63259.874041052,56718.37362181442,,0
DEBIT,9763.427063465093,57526.519152931505,47763.092089466416,,0
DEBIT,6654.472215314846,62128.49456782327,55474.02235250842,,0
CASH_OUT,7319.6799327766885,59852.18973626105,52532.50980348436,6040064,0
DEBIT,3988.0676020242895,59055.25175696131,55067.18415493702,,0
DEBIT,2948.2637880610473,104017.32939099189,101069.06560293084,,0
PAYMENT,5124.662699238246,48476.28660096162,53600.94930019986,,0
CASH_IN,5214.339830519192,68726.74761658661,73941.0874471058,,0
CASH_OUT,2842.974517270806,40580.203794719935,37737.22927744913,7191189,0
CASH_OUT,4649.410940191974,65812.83167775343,61163.420737561464,2697352,1
CASH_OUT,5798.635203438262,68786.39780464911,62987.76260121085,8748074,0
DEBIT,5720.78679003616,57288.521542706956,51567.734752670796,,0
DEBIT,6008.5757067685445,83384.93884753,77376.36314076144,,0
DEBIT,5581.929460274886,32314.47927279165,26732.549812516765,,0
PAYMENT,3985.982681459888,40255.58116663556,44241.563848095444,,0
CASH_IN,3972.1987467023137,54247.60172046979,58219.80046717211,,0
DEBIT,2602.0972040122483,67616.13706968444,65014.03986567219,,0
CASH_IN,8569.55007837019,53588.59042589866,62158.14050426886,,0
PAYMENT,5026.900729238586,75715.18073021132,80742.0814594499,,0
CASH_OUT,4550.293888410296,36766.20258067361,32215.908692263318,1116888,0
DEBIT,3142.4158370950827,27188.43021022891,24046.01437313383,,0
CASH_IN,10871.315804655556,56162.56673073009,67033.88253538565,,0
CASH_IN,2853.343935554209,48456.39447772608,51309.73841328028,,0
DEBIT,4142.304148787854,60857.2744071644,56714.97025837655,,1
CASH_OUT,5831.673672572121,49451.95418266992,43620.2805100978,6299001,0
CASH_OUT,6200.425931488556,43199.60418753086,36999.1782560423,7254034,0
CASH_OUT,6915.864110431368,48501.24856552553,41585.38445509416,1034421,0
PAYMENT,8615.217015538527,50576.977895863696,59192.19491140222,,0
CASH_IN,6012.3153109214245,43900.374003033394,49912.68931395482,,0
CASH_IN,2887.9384000666646,45937.359073531436,48825.2974735981,,0
CASH_IN,4486.109749756437,41928.1332602618,46414.24301001824,,0
PAYMENT,5615.66474502777,67133.30239738814,72748.9671424159,,0
CASH_IN,9136.452083011647,53880.420090115986,63016.87217312763,,0
PAYMENT,2204.389043151406,95135.04944337532,97339.43848652672,,0
CASH_OUT,7405.1530104504545,53214.091025569236,45808.93801511878,9611466,0
DEBIT,5359.8287390928335,38982.85059342677,33623.021854333936,,0
CASH_IN,6675.661070458961,103413.5074972613,110089.16856772025,,0
CASH_IN,4796.010566728136,58272.52755428671,63068.53812101485,,1
CASH_OUT,3315.1347397473473,69802.49573785634,66487.360998109,7642141,0
DEBIT,6501.745558802664,61842.05966404983,55340.31410524717,,0
PAYMENT,6308.862054211242,62460.22058595497,68769.08264016622,,0
DEBIT,6944.113931479444,60713.081027049484,53768.96709557004,,0
CASH_OUT,4973.390729242729,27958.308704478695,22984.917975235967,1975098,0
CASH_OUT,3800.355953360301,57350.58095122824,53550.22499786794,9830429,0
DEBIT,1882.4260099523167,23502.77392299522,21620.347913042904,,0
PAYMENT,6638.7465362788125,46512.743271749314,53151.48980802813,,0
PAYMENT,5847.778964887972,35487.65086873426,41335.42983362223,,0
CASH_IN,3068.434734272081,57149.403716974484,60217.83845124656,,0
PAYMENT,3922.8526534067514,56682.52494676469,60605.37760017144,,0
DEBIT,4066.482376097119,59622.917815303736,55556.435439206616,,0
CASH_OUT,2034.0311360351639,55745.93145498174,53711.90031894658,7825726,0
CASH_IN,3364.6352067897324,37863.493164272026,41228.12837106176,,0
CASH_IN,2732.339286387292,44779.93021296641,47512.2694993537,,0
CASH_OUT,4175.041976224126,68407.9232250897,64232.881248865575,9441682,0
PAYMENT,3522.6050033408746,71357.13354588799,74879.73854922886,,0
CASH_OUT,1745.9901582665025,27064.338027469013,25318.34786920251,2260971,0
PAYMENT,9045.180461138963,19381.44734974707,28426.627810886035,,1
CASH_OUT,7505.0814620584615,35462.21233590576,27957.130873847298,7816328,0
DEBIT,3441.961156960029,70904.15164064501,67462.19048368499,,0
PAYMENT,5544.84279330722,74297.68060366069,79842.52339696791,,0
DEBIT,5834.93017964259,31505.76239197657,25670.83221233398,,0
CASH_IN,7382.171709546954,56146.18707472677,63528.35878427372,,0
CASH_OUT,3362.7899466798426,86688.62666280175,83325.8367161219,1895750,0
CASH_IN,7184.213567964853,58306.22954480667,65490.44311277152,,0
CASH_IN,3904.18939158613,78430.06570466187,82334.255096248,,0
CASH_IN,2328.2751916627735,69974.53140166197,72302.80659332474,,0
CASH_IN,6448.273118628995,31796.025875441785,38244.29899407078,,0
CASH_OUT,7581.516848244856,46200.37153005844,38618.85468181358,9193062,0
CASH_IN,10175.817947061369,50695.089565836955,60870.907512898324,,0
CASH_OUT,2600.549469819573,52082.6677604268,49482.11829060722,7268727,0
CASH_OUT,6397.839370161578,68326.57906877142,61928.73969860984,4301901,0
DEBIT,4180.397512412934,58173.69524550817,53993.297733095234,,0
PAYMENT,6566.7174210480625,0.0,6566.7174210480625,,0
PAYMENT,2059.020897537499,23743.19453814548,25802.215435682978,,0
CASH_OUT,2474.460448602872,6252.381700479142,3777.9212518762697,5084584,0
DEBIT,3448.2503536670324,53507.30481310668,50059.05445943965,,0
CASH_OUT,5157.928091336169,54809.75298935522,49651.824898019055,2732618,0
CASH_OUT,3717.837466923289,55664.49917221437,51946.66170529108,3000835,0
CASH_OUT,6318.10868782684,30821.434645707675,24503.325957880836,4215331,0
DEBIT,7053.789236515829,63482.88010239978,56429.090865883954,,0
PAYMENT,6199.155082490712,64325.249929370584,70524.4050118613,,0
DEBIT,8237.575279321736,24897.018655896845,16659.44337657511,,0
CASH_IN,5831.653258910686,20679.235971022557,26510.889229933244,,0
DEBIT,2566.2065793196657,49997.366275461245,47431.15969614158,,0
DEBIT,7726.75302707668,85835.64547226718,78108.89244519049,,0
DEBIT,3789.6875287880052,83994.85484397285,80205.16731518484,,0
DEBIT,6820.83699937114,61268.08720896105,54447.25020958991,,0
PAYMENT,8147.468433110213,35400.06656839847,43547.53500150868,,0
CASH_IN,5913.376021460798,67736.8531897717,73650.22921123251,,0
PAYMENT,2007.6823736707006,40951.51470381917,42959.19707748987,,0
PAYMENT,3163.575666980417,34649.85926652379,37813.434933504206,,0
DEBIT,7645.488933770272,7120.663367560119,-524.8255662101528,,0
CASH_OUT,4661.754628714367,52047.64396695306,47385.88933823869,8393107,0
CASH_OUT,5159.147069884331,37402.653017252494,32243.50594736816,7548112,0
PAYMENT,6517.648832327219,51928.607590570085,58446.256422897306,,0
PAYMENT,6392.645724160647,4012.8460752587707,10405.491799419418,,0
DEBIT,5557.599624770922,53396.53345167374,47838.93382690282,,0
PAYMENT,4582.663257559068,1377.576720567442,5960.23997812651,,1
DEBIT,4374.663108535286,71758.80506537104,67384.14195683575,,0
CASH_OUT,6715.797650582686,60437.824682701685,53722.027032119,3462274,0
CASH_OUT,6107.139062135587,44426.70457150824,38319.56550937265,2744775,0
CASH_IN,4485.399998764421,61254.39720164159,65739.79720040601,,0
CASH_OUT,7164.224625986281,30438.514746728953,23274.290120742673,2532985,0
PAYMENT,4741.931769740432,51447.51031229785,56189.44208203828,,0
CASH_OUT,3296.6756513312134,65895.48076920671,62598.8051178755,6613542,0
DEBIT,3482.0586021933104,0.0,-3482.0586021933104,,0
CASH_OUT,3042.518327380468,41055.51280644952,38012.99447906906,4835635,0
CASH_IN,4455.179966792625,49547.117397272516,54002.29736406514,,0
CASH_OUT,7467.448556672386,46074.12764508467,38606.67908841228,2937849,0
DEBIT,3389.8096379389826,79142.03652454811,75752.22688660913,,0
DEBIT,5376.9515220362055,27521.97750154231,22145.025979506107,,0
PAYMENT,3686.6213087451733,37576.81513109542,41263.436439840596,,0
CASH_OUT,4479.381917457125,11682.61947383103,7203.237556373904,1609636,0
DEBIT,1979.9175760294956,80205.7330254629,78225.81544943342,,0
CASH_IN,4558.923541686925,45074.197147824,49633.12068951093,,0
PAYMENT,4612.589240390076,41231.82223926586,45844.41147965593,,0
CASH_IN,6080.575888071391,48950.34635378572,55030.92224185711,,0
CASH_OUT,5446.561826510741,62724.71656860648,57278.15474209574,8823480,0
CASH_OUT,2603.2157500959092,56947.26807032249,54344.05232022658,2991397,0
CASH_OUT,7168.396488087085,102957.68427114174,95789.28778305465,4936041,0
PAYMENT,5420.60608044399,59078.71776807549,64499.32384851948,,0
DEBIT,5396.787034354973,40695.09141661838,35298.304382263406,,0
PAYMENT,4981.635293229722,38772.865249521055,43754.50054275078,,0
CASH_IN,3964.4851055555605,42144.820951663816,46109.30605721938,,0
PAYMENT,5435.604679497452,19963.26150740324,25398.86618690069,,0
CASH_IN,5951.176871857165,50797.28414983172,56748.46102168888,,0
PAYMENT,1506.20861730889,65669.36212417834,67175.57074148723,,0
DEBIT,3922.4783253078085,37732.72798753528,33810.24966222748,,0
CASH_IN,4490.106059192822,33852.39887431777,38342.50493351059,,0
CASH_OUT,5512.341211388556,80318.90292588467,74806.56171449611,3813620,0
CASH_OUT,7386.6220118542515,21470.336867576698,14083.714855722446,7495381,0
PAYMENT,3456.518370806435,8643.632470453973,12100.150841260409,,0
CASH_OUT,4004.076306364316,26941.961127052346,22937.88482068803,4746583,0
CASH_IN,3974.9317787069,19191.345657514074,23166.277436220975,,0
CASH_OUT,3396.944819790917,57724.521282091635,54327.57646230072,3307723,0
DEBIT,4305.627009775475,42785.90999100853,38480.28298123305,,0
DEBIT,6541.604439975942,45606.2590995232,39064.65465954726,,0
PAYMENT,2892.3290092713087,73058.68353949547,75951.01254876678,,0
CASH_IN,5855.628790305806,36173.30277674447,42028.93156705028,,0
DEBIT,1596.1955399633289,65501.78823491281,63905.59269494948,,0
DEBIT,3877.324007115588,80226.45598406406,76349.13197694847,,0
CASH_IN,4341.021399564028,40886.75003972679,45227.77143929082,,0
CASH_OUT,8349.719345828129,64740.45711112627,56390.73776529814,7397702,0
CASH_OUT,4450.395390494624,45163.6417494204,40713.246358925775,8982246,0
PAYMENT,597.5130530981633,68481.96257681577,69079.47562991394,,0
CASH_OUT,1002.2221862775004,18570.21624847454,17567.994062197038,8532621,0
CASH_IN,5068.059172693362,17089.75509749307,22157.814270186434,,0
DEBIT,6227.541711579817,42174.645701849186,35947.10399026937,,0
CASH_OUT,5750.911715254506,32221.503818804587,26470.59210355008,2293077,0
PAYMENT,5335.140211601981,39665.81781140229,45000.95802300427,,0
CASH_OUT,7324.519195011334,45609.46835105721,38284.94915604587,1993674,0
CASH_IN,3920.817558525737,64400.270636725036,68321.08819525078,,0
PAYMENT,6789.821112053651,41846.788428681306,48636.60954073496,,0
CASH_OUT,1735.9702299471655,33522.773787538266,31786.8035575911,2691627,0
PAYMENT,3190.1043341238674,42969.732464822024,46159.83679894589,,0
CASH_IN,1385.9172101363674,34617.094403867646,36003.01161400401,,0
DEBIT,4450.309398660415,31319.889958745713,26869.5805600853,,0
CASH_IN,4907.477565467315,17739.66372846062,22647.141293927933,,1
CASH_IN,5228.20298445304,51389.562324421575,56617.765308874616,,0
CASH_IN,5123.76670577427,38625.88586805893,43749.652573833206,,0
CASH_IN,3144.8933383765443,69325.57478469342,72470.46812306996,,0
DEBIT,4619.518311173569,21052.078158821187,16432.55984764762,,0
DEBIT,2005.106662788503,39158.32889904242,37153.22223625392,,0
PAYMENT,7726.457950264501,86258.14441317497,93984.60236343948,,0
CASH_OUT,4392.747854203998,31207.80965804301,26815.061803839013,1876805,0
DEBIT,4022.2277619126176,45269.33495807752,41247.1071961649,,0
DEBIT,8177.8806568881655,25683.120343492632,17505.239686604466,,0
CASH_OUT,2515.5069329015414,23031.449744380378,20515.942811478835,7934859,0
DEBIT,2748.8257719360618,80946.21966175357,78197.39388981751,,0
CASH_IN,2807.55935026287,53420.78985274294,56228.34920300581,,0
CASH_IN,4864.257236601036,52673.57676475247,57537.834001353505,,0
CASH_OUT,5863.263259275194,16073.675297675552,10210.412038400358,3245141,0
